ID,date,east,north,height
$GPLLQ,18-04-2022,-0.989000000001397,0.3300000000745058,0.8439999999999941
$GPLLQ,18-04-2022,-0.9879999999975553,0.32899999991059303,0.8410000000000082
$GPLLQ,18-04-2022,-0.9839999999967404,0.32299999985843897,0.8319999999999936
$GPLLQ,18-04-2022,-0.9850000000005821,0.33200000040233135,0.842000000000013
$GPLLQ,18-04-2022,-0.9879999999975553,0.3310000002384186,0.8340000000000032
$GPLLQ,18-04-2022,-0.9909999999945285,0.33200000040233135,0.8290000000000077
$GPLLQ,18-04-2022,-0.9900000000052387,0.3310000002384186,0.8340000000000032
$GPLLQ,18-04-2022,-0.9919999999983702,0.32899999991059303,0.8379999999999939
$GPLLQ,18-04-2022,-0.9930000000022119,0.32799999974668026,0.8220000000000027
$GPLLQ,18-04-2022,-0.9900000000052387,0.3310000002384186,0.8329999999999984
$GPLLQ,19-04-2022,-0.9860000000044238,0.3339999997988343,0.8340000000000032
$GPLLQ,19-04-2022,-0.9869999999937136,0.33200000040233135,0.8249999999999886
$GPLLQ,19-04-2022,-0.9869999999937136,0.3339999997988343,0.835000000000008
$GPLLQ,19-04-2022,-0.9860000000044238,0.3250000001862645,0.8309999999999889
$GPLLQ,19-04-2022,-0.9850000000005821,0.32899999991059303,0.8309999999999889
$GPLLQ,19-04-2022,-0.9829999999928987,0.3300000000745058,0.8329999999999984
$GPLLQ,19-04-2022,-0.9850000000005821,0.3250000001862645,0.8369999999999891
$GPLLQ,19-04-2022,-0.9820000000036089,0.3260000003501773,0.8249999999999886
$GPLLQ,19-04-2022,-0.9860000000044238,0.3219999996945262,0.8319999999999936
$GPLLQ,19-04-2022,-0.9829999999928987,0.3219999996945262,0.828000000000003
$GPLLQ,19-04-2022,-0.9909999999945285,0.3260000003501773,0.828000000000003
$GPLLQ,19-04-2022,-0.9839999999967404,0.31500000040978193,0.8389999999999986
$GPLLQ,24-08-2022,-0.978000000002794,0.3349999999627471,0.8520000000000039
$GPLLQ,24-08-2022,-0.9740000000019791,0.3380000004544854,0.867999999999995
$GPLLQ,24-08-2022,-0.9729999999981374,0.3349999999627471,0.8569999999999993
$GPLLQ,24-08-2022,-0.9750000000058208,0.3250000001862645,0.8580000000000041
$GPLLQ,24-08-2022,-0.9719999999942956,0.3310000002384186,0.8340000000000032
$GPLLQ,24-08-2022,-0.9600000000064028,0.33200000040233135,0.8540000000000134
$GPLLQ,24-08-2022,-0.9700000000011642,0.3380000004544854,0.8509999999999991
$GPLLQ,24-08-2022,-0.9750000000058208,0.3339999997988343,0.8410000000000082
$GPLLQ,25-08-2022,-0.9689999999973224,0.3399999998509884,0.8460000000000036
$GPLLQ,25-08-2022,-0.967000000004191,0.3349999999627471,0.8569999999999993
$GPLLQ,25-08-2022,-0.9740000000019791,0.34100000001490116,0.8569999999999993
$GPLLQ,25-08-2022,-0.9759999999951106,0.3399999998509884,0.8590000000000089
$GPLLQ,25-08-2022,-0.9750000000058208,0.34100000001490116,0.8480000000000132
$GPLLQ,25-08-2022,-0.9710000000050059,0.33600000012665987,0.867999999999995
$GPLLQ,25-08-2022,-0.9679999999934807,0.3300000000745058,0.8509999999999991
$GPLLQ,25-08-2022,-0.9719999999942956,0.33700000029057264,0.8549999999999898
$GPLLQ,25-08-2022,-0.9729999999981374,0.34599999990314245,0.8559999999999945
$GPLLQ,25-08-2022,-0.9719999999942956,0.33700000029057264,0.842000000000013
$GPLLQ,25-08-2022,-0.9679999999934807,0.3300000000745058,0.8600000000000136
$GPLLQ,25-08-2022,-0.9750000000058208,0.3310000002384186,0.8650000000000091
$GPLLQ,25-08-2022,-0.967000000004191,0.32799999974668026,0.867999999999995
$GPLLQ,25-08-2022,-0.9729999999981374,0.3339999997988343,0.8779999999999859
$GPLLQ,25-08-2022,-0.9640000000072177,0.3380000004544854,0.8580000000000041
$GPLLQ,25-08-2022,-0.9710000000050059,0.32899999991059303,0.8580000000000041
$GPLLQ,25-08-2022,-0.9729999999981374,0.33700000029057264,0.8549999999999898
$GPLLQ,11-08-2022,-0.9660000000003492,0.32299999985843897,0.8619999999999948
$GPLLQ,12-08-2022,-0.9809999999997672,0.34200000017881393,0.8729999999999905
$GPLLQ,12-08-2022,-0.9679999999934807,0.3380000004544854,0.8650000000000091
$GPLLQ,12-08-2022,-0.978000000002794,0.34100000001490116,0.8600000000000136
$GPLLQ,12-08-2022,-0.9839999999967404,0.34100000001490116,0.8619999999999948
$GPLLQ,12-08-2022,-0.9700000000011642,0.3380000004544854,0.8779999999999859
$GPLLQ,12-08-2022,-0.9700000000011642,0.3470000000670552,0.882000000000005
$GPLLQ,12-08-2022,-0.9679999999934807,0.3430000003427267,0.8770000000000095
$GPLLQ,12-08-2022,-0.9790000000066357,0.33700000029057264,0.8789999999999907
$GPLLQ,12-08-2022,-0.9900000000052387,0.33600000012665987,0.8870000000000005
$GPLLQ,12-08-2022,-0.9790000000066357,0.33299999963492155,0.8870000000000005
$GPLLQ,12-08-2022,-0.963000000003376,0.3339999997988343,0.8650000000000091
$GPLLQ,12-08-2022,-0.9700000000011642,0.3300000000745058,0.813999999999993
$GPLLQ,12-08-2022,-0.9740000000019791,0.33700000029057264,0.8309999999999889
$GPLLQ,12-08-2022,-0.9930000000022119,0.3349999999627471,0.8410000000000082
$GPLLQ,12-08-2022,-0.9790000000066357,0.3339999997988343,0.8950000000000102
$GPLLQ,12-08-2022,-0.9269999999960419,0.2719999998807907,0.8499999999999943
$GPLLQ,12-08-2022,-0.9609999999956926,0.28899999987334013,0.8120000000000118
$GPLLQ,12-08-2022,-0.9550000000017462,0.3710000002756715,0.8319999999999936
$GPLLQ,12-08-2022,-0.9759999999951106,0.34599999990314245,0.875
$GPLLQ,12-08-2022,-0.9729999999981374,0.33700000029057264,0.8549999999999898
$GPLLQ,12-08-2022,-0.978000000002794,0.34599999990314245,0.8770000000000095
$GPLLQ,12-08-2022,-0.9759999999951106,0.33600000012665987,0.8619999999999948
$GPLLQ,12-08-2022,-0.9689999999973224,0.3349999999627471,0.86099999999999
$GPLLQ,12-08-2022,-0.9700000000011642,0.3339999997988343,0.8660000000000139
$GPLLQ,13-08-2022,-0.9759999999951106,0.33700000029057264,0.8449999999999989
$GPLLQ,13-08-2022,-0.9710000000050059,0.33700000029057264,0.8509999999999991
$GPLLQ,13-08-2022,-0.9759999999951106,0.3310000002384186,0.8600000000000136
$GPLLQ,13-08-2022,-0.978000000002794,0.3349999999627471,0.875
$GPLLQ,13-08-2022,-0.9719999999942956,0.3260000003501773,0.8650000000000091
$GPLLQ,13-08-2022,-0.9809999999997672,0.33200000040233135,0.8950000000000102
$GPLLQ,13-08-2022,-0.9719999999942956,0.3310000002384186,0.8729999999999905
$GPLLQ,13-08-2022,-0.9740000000019791,0.33200000040233135,0.8640000000000043
$GPLLQ,13-08-2022,-0.9740000000019791,0.32799999974668026,0.8629999999999995
$GPLLQ,13-08-2022,-0.9729999999981374,0.32299999985843897,0.8569999999999993
$GPLLQ,13-08-2022,-0.9750000000058208,0.33700000029057264,0.8669999999999902
$GPLLQ,13-08-2022,-0.9710000000050059,0.33700000029057264,0.8640000000000043
$GPLLQ,13-08-2022,-0.9719999999942956,0.33700000029057264,0.8640000000000043
$GPLLQ,13-08-2022,-0.9820000000036089,0.36400000005960464,0.828000000000003
$GPLLQ,13-08-2022,-0.9640000000072177,0.3349999999627471,0.8449999999999989
$GPLLQ,13-08-2022,-0.9649999999965075,0.3380000004544854,0.8489999999999895
$GPLLQ,13-08-2022,-0.9719999999942956,0.3339999997988343,0.8729999999999905
$GPLLQ,13-08-2022,-0.9710000000050059,0.3389999996870756,0.8429999999999893
$GPLLQ,14-08-2022,-0.9809999999997672,0.3349999999627471,0.8460000000000036
$GPLLQ,14-08-2022,-0.967000000004191,0.34200000017881393,0.8360000000000127
$GPLLQ,14-08-2022,-0.9719999999942956,0.33600000012665987,0.8480000000000132
$GPLLQ,14-08-2022,-0.9719999999942956,0.34100000001490116,0.8760000000000048
$GPLLQ,14-08-2022,-0.9700000000011642,0.33600000012665987,0.8830000000000098
$GPLLQ,14-08-2022,-0.9759999999951106,0.33700000029057264,0.8729999999999905
$GPLLQ,14-06-2022,-0.9700000000011642,0.33700000029057264,0.8540000000000134
$GPLLQ,14-06-2022,-0.9769999999989523,0.32799999974668026,0.8520000000000039
$GPLLQ,14-06-2022,-0.9809999999997672,0.33299999963492155,0.8470000000000084
$GPLLQ,14-06-2022,-0.9919999999983702,0.34900000039488077,0.8520000000000039
$GPLLQ,14-06-2022,-0.9949999999953434,0.3339999997988343,0.8329999999999984
$GPLLQ,14-06-2022,-0.9710000000050059,0.3300000000745058,0.820999999999998
$GPLLQ,14-06-2022,-0.9719999999942956,0.3260000003501773,0.8489999999999895
$GPLLQ,14-06-2022,-0.9710000000050059,0.32799999974668026,0.8149999999999977
$GPLLQ,14-06-2022,-0.9850000000005821,0.3399999998509884,0.8410000000000082
$GPLLQ,14-06-2022,-0.963000000003376,0.31900000013411045,0.7940000000000111
$GPLLQ,14-06-2022,-0.9689999999973224,0.3200000002980232,0.8240000000000123
$GPLLQ,14-06-2022,-0.9799999999959255,0.3219999996945262,0.8400000000000034
$GPLLQ,15-06-2022,-0.9769999999989523,0.3200000002980232,0.8640000000000043
$GPLLQ,15-06-2022,-0.9820000000036089,0.3310000002384186,0.8580000000000041
$GPLLQ,15-06-2022,-0.9729999999981374,0.32799999974668026,0.8590000000000089
$GPLLQ,15-06-2022,-0.9790000000066357,0.3300000000745058,0.8530000000000086
$GPLLQ,15-06-2022,-0.9769999999989523,0.3339999997988343,0.8340000000000032
$GPLLQ,15-06-2022,-0.9829999999928987,0.3339999997988343,0.8480000000000132
$GPLLQ,15-06-2022,-0.9860000000044238,0.33600000012665987,0.8499999999999943
$GPLLQ,15-06-2022,-0.9740000000019791,0.34100000001490116,0.8360000000000127
$GPLLQ,15-06-2022,-0.9719999999942956,0.3310000002384186,0.8269999999999982
$GPLLQ,15-06-2022,-0.9769999999989523,0.34599999990314245,0.8439999999999941
$GPLLQ,15-06-2022,-0.9799999999959255,0.33200000040233135,0.9050000000000011
$GPLLQ,15-06-2022,-0.967000000004191,0.33700000029057264,0.8990000000000009
$GPLLQ,15-06-2022,-0.9829999999928987,0.3339999997988343,0.8849999999999909
$GPLLQ,15-04-2022,-0.9850000000005821,0.31900000013411045,0.818000000000012
$GPLLQ,15-04-2022,-0.989000000001397,0.3310000002384186,0.8439999999999941
$GPLLQ,15-04-2022,-0.989000000001397,0.32899999991059303,0.828000000000003
$GPLLQ,15-04-2022,-0.9879999999975553,0.32400000002235174,0.8410000000000082
$GPLLQ,15-04-2022,-0.9930000000022119,0.32299999985843897,0.8329999999999984
$GPLLQ,15-04-2022,-0.9909999999945285,0.3269999995827675,0.8410000000000082
$GPLLQ,15-04-2022,-0.9869999999937136,0.31900000013411045,0.8489999999999895
$GPLLQ,15-04-2022,-0.9879999999975553,0.32400000002235174,0.8340000000000032
$GPLLQ,15-04-2022,-0.9900000000052387,0.3219999996945262,0.8360000000000127
$GPLLQ,15-04-2022,-0.989000000001397,0.32799999974668026,0.842000000000013
$GPLLQ,15-04-2022,-0.9900000000052387,0.32899999991059303,0.8540000000000134
$GPLLQ,15-04-2022,-0.9850000000005821,0.3219999996945262,0.828000000000003
$GPLLQ,15-04-2022,-0.9900000000052387,0.3260000003501773,0.8329999999999984
$GPLLQ,15-04-2022,-0.9860000000044238,0.32899999991059303,0.8319999999999936
$GPLLQ,15-04-2022,-0.9829999999928987,0.32400000002235174,0.8319999999999936
$GPLLQ,15-04-2022,-0.9850000000005821,0.3310000002384186,0.8309999999999889
$GPLLQ,16-04-2022,-0.9850000000005821,0.3260000003501773,0.8329999999999984
$GPLLQ,16-04-2022,-0.9839999999967404,0.3260000003501773,0.835000000000008
$GPLLQ,16-04-2022,-0.9919999999983702,0.3300000000745058,0.8389999999999986
$GPLLQ,16-04-2022,-0.9879999999975553,0.34999999962747097,0.7980000000000018
$GPLLQ,16-04-2022,-0.989000000001397,0.33200000040233135,0.8379999999999939
$GPLLQ,16-04-2022,-0.9919999999983702,0.3300000000745058,0.8300000000000125
$GPLLQ,16-04-2022,-0.9879999999975553,0.3219999996945262,0.8340000000000032
$GPLLQ,16-04-2022,-0.9839999999967404,0.321000000461936,0.8499999999999943
$GPLLQ,16-04-2022,-0.9820000000036089,0.3260000003501773,0.8460000000000036
$GPLLQ,25-12-2022,-0.9560000000055879,0.3439999995753169,0.8830000000000098
$GPLLQ,25-12-2022,-0.9560000000055879,0.34599999990314245,0.8779999999999859
$GPLLQ,25-12-2022,-0.9529999999940628,0.3439999995753169,0.8760000000000048
$GPLLQ,25-12-2022,-0.9569999999948777,0.35099999979138374,0.8789999999999907
$GPLLQ,25-12-2022,-0.9550000000017462,0.348000000230968,0.8779999999999859
$GPLLQ,25-12-2022,-0.9539999999979045,0.3449999997392297,0.8720000000000141
$GPLLQ,25-12-2022,-0.9569999999948777,0.34900000039488077,0.867999999999995
$GPLLQ,26-12-2022,-0.9539999999979045,0.34999999962747097,0.8720000000000141
$GPLLQ,26-12-2022,-0.952000000004773,0.34599999990314245,0.8689999999999998
$GPLLQ,26-12-2022,-0.9550000000017462,0.3470000000670552,0.8710000000000093
$GPLLQ,26-12-2022,-0.9539999999979045,0.34599999990314245,0.8689999999999998
$GPLLQ,26-12-2022,-0.952000000004773,0.34599999990314245,0.8770000000000095
$GPLLQ,26-12-2022,-0.9560000000055879,0.34599999990314245,0.8779999999999859
$GPLLQ,26-12-2022,-0.9569999999948777,0.34200000017881393,0.8700000000000045
$GPLLQ,26-12-2022,-0.9600000000064028,0.34900000039488077,0.8779999999999859
$GPLLQ,26-12-2022,-0.9600000000064028,0.3580000000074506,0.8559999999999945
$GPLLQ,26-12-2022,-0.9569999999948777,0.35900000017136335,0.8530000000000086
$GPLLQ,26-12-2022,-0.9440000000031432,0.32899999991059303,0.8710000000000093
$GPLLQ,26-12-2022,-0.9529999999940628,0.3389999996870756,0.8580000000000041
$GPLLQ,26-12-2022,-0.9679999999934807,0.3470000000670552,0.8880000000000052
$GPLLQ,26-12-2022,-0.9480000000039581,0.32799999974668026,0.8509999999999991
$GPLLQ,26-12-2022,-0.967000000004191,0.3439999995753169,0.882000000000005
$GPLLQ,26-12-2022,-0.9729999999981374,0.33700000029057264,0.8830000000000098
$GPLLQ,26-12-2022,-0.952000000004773,0.33700000029057264,0.8650000000000091
$GPLLQ,26-12-2022,-0.9619999999995343,0.34100000001490116,0.8760000000000048
$GPLLQ,01-05-2022,-0.9790000000066357,0.32899999991059303,0.8249999999999886
$GPLLQ,01-05-2022,-0.9820000000036089,0.3260000003501773,0.8249999999999886
$GPLLQ,01-05-2022,-0.9700000000011642,0.3269999995827675,0.8449999999999989
$GPLLQ,01-05-2022,-0.978000000002794,0.32299999985843897,0.828000000000003
$GPLLQ,01-05-2022,-0.9790000000066357,0.31900000013411045,0.8410000000000082
$GPLLQ,01-05-2022,-0.9860000000044238,0.3300000000745058,0.8400000000000034
$GPLLQ,02-05-2022,-0.9839999999967404,0.32799999974668026,0.8379999999999939
$GPLLQ,02-05-2022,-0.005000000004656613,0.3530000001192093,0.8549999999999898
$GPLLQ,02-05-2022,-0.9860000000044238,0.35400000028312206,0.8060000000000116
$GPLLQ,02-05-2022,-0.9820000000036089,0.3339999997988343,0.8329999999999984
$GPLLQ,02-05-2022,-0.9799999999959255,0.3310000002384186,0.8410000000000082
$GPLLQ,02-05-2022,-0.9869999999937136,0.3250000001862645,0.8520000000000039
$GPLLQ,02-05-2022,-0.9869999999937136,0.3339999997988343,0.8439999999999941
$GPLLQ,02-05-2022,-0.9829999999928987,0.3300000000745058,0.8520000000000039
$GPLLQ,02-05-2022,-0.9850000000005821,0.32799999974668026,0.8540000000000134
$GPLLQ,02-05-2022,-0.989000000001397,0.3250000001862645,0.8569999999999993
$GPLLQ,02-05-2022,-0.9879999999975553,0.3300000000745058,0.8489999999999895
$GPLLQ,02-05-2022,-0.9900000000052387,0.3310000002384186,0.8389999999999986
$GPLLQ,02-05-2022,-0.9790000000066357,0.31599999964237213,0.8460000000000036
$GPLLQ,02-05-2022,-0.9839999999967404,0.31599999964237213,0.8400000000000034
$GPLLQ,02-05-2022,-0.9850000000005821,0.321000000461936,0.8640000000000043
$GPLLQ,02-05-2022,-0.9940000000060536,0.31900000013411045,0.8580000000000041
$GPLLQ,02-05-2022,-0.9850000000005821,0.3169999998062849,0.86099999999999
$GPLLQ,02-05-2022,-0.9809999999997672,0.3260000003501773,0.8319999999999936
$GPLLQ,02-05-2022,-0.9869999999937136,0.3310000002384186,0.842000000000013
$GPLLQ,21-04-2022,-0.9919999999983702,0.3219999996945262,0.8540000000000134
$GPLLQ,21-04-2022,-0.9829999999928987,0.3169999998062849,0.8509999999999991
$GPLLQ,21-04-2022,-0.989000000001397,0.3169999998062849,0.8460000000000036
$GPLLQ,21-04-2022,-0.989000000001397,0.31900000013411045,0.8410000000000082
$GPLLQ,21-04-2022,-0.9839999999967404,0.321000000461936,0.8300000000000125
$GPLLQ,21-04-2022,-0.9919999999983702,0.3169999998062849,0.8309999999999889
$GPLLQ,21-04-2022,-0.989000000001397,0.3169999998062849,0.8329999999999984
$GPLLQ,21-04-2022,-0.9820000000036089,0.321000000461936,0.8400000000000034
$GPLLQ,21-04-2022,-0.9850000000005821,0.32299999985843897,0.835000000000008
$GPLLQ,21-04-2022,-0.9829999999928987,0.3250000001862645,0.8319999999999936
$GPLLQ,22-04-2022,-0.9829999999928987,0.3250000001862645,0.8509999999999991
$GPLLQ,22-04-2022,-0.9869999999937136,0.3310000002384186,0.8520000000000039
$GPLLQ,22-04-2022,-0.9909999999945285,0.33700000029057264,0.8429999999999893
$GPLLQ,22-04-2022,-0.9850000000005821,0.3300000000745058,0.8319999999999936
$GPLLQ,22-04-2022,-0.9809999999997672,0.3179999999701977,0.8319999999999936
$GPLLQ,22-04-2022,-0.9860000000044238,0.3179999999701977,0.8230000000000075
$GPLLQ,22-04-2022,-0.9839999999967404,0.32899999991059303,0.8329999999999984
$GPLLQ,22-04-2022,-0.9829999999928987,0.3300000000745058,0.8329999999999984
$GPLLQ,22-04-2022,-0.9750000000058208,0.3310000002384186,0.8340000000000032
$GPLLQ,22-04-2022,-0.9790000000066357,0.32299999985843897,0.8400000000000034
$GPLLQ,22-04-2022,-0.9879999999975553,0.33200000040233135,0.8429999999999893
$GPLLQ,22-04-2022,-0.9809999999997672,0.32400000002235174,0.8499999999999943
$GPLLQ,22-04-2022,-0.9829999999928987,0.32299999985843897,0.8340000000000032
$GPLLQ,22-04-2022,-0.9839999999967404,0.3260000003501773,0.8449999999999989
$GPLLQ,22-04-2022,-0.9839999999967404,0.32400000002235174,0.8470000000000084
$GPLLQ,02-12-2022,-0.952000000004773,0.3389999996870756,0.8660000000000139
$GPLLQ,02-12-2022,-0.9579999999987194,0.34599999990314245,0.8540000000000134
$GPLLQ,02-12-2022,-0.9569999999948777,0.3449999997392297,0.8520000000000039
$GPLLQ,02-12-2022,-0.9619999999995343,0.3519999999552965,0.8660000000000139
$GPLLQ,02-12-2022,-0.963000000003376,0.34900000039488077,0.8729999999999905
$GPLLQ,02-12-2022,-0.9619999999995343,0.348000000230968,0.867999999999995
$GPLLQ,03-12-2022,-0.9600000000064028,0.35599999967962503,0.8700000000000045
$GPLLQ,03-12-2022,-0.9600000000064028,0.35400000028312206,0.8700000000000045
$GPLLQ,03-12-2022,-0.9590000000025611,0.34999999962747097,0.8660000000000139
$GPLLQ,03-12-2022,-0.9600000000064028,0.3439999995753169,0.8720000000000141
$GPLLQ,03-12-2022,-0.9579999999987194,0.34999999962747097,0.867999999999995
$GPLLQ,03-12-2022,-0.9590000000025611,0.3449999997392297,0.8580000000000041
$GPLLQ,03-12-2022,-0.9550000000017462,0.3399999998509884,0.8650000000000091
$GPLLQ,03-12-2022,-0.9510000000009313,0.33600000012665987,0.8530000000000086
$GPLLQ,03-12-2022,-0.9579999999987194,0.3339999997988343,0.8509999999999991
$GPLLQ,03-12-2022,-0.9539999999979045,0.3470000000670552,0.842000000000013
$GPLLQ,03-12-2022,-0.9550000000017462,0.3389999996870756,0.8540000000000134
$GPLLQ,03-12-2022,-0.9790000000066357,0.375,0.8739999999999952
$GPLLQ,03-12-2022,-0.9550000000017462,0.3310000002384186,0.8669999999999902
$GPLLQ,03-12-2022,-0.9569999999948777,0.34200000017881393,0.8710000000000093
$GPLLQ,03-12-2022,-0.9609999999956926,0.3399999998509884,0.8640000000000043
$GPLLQ,03-12-2022,-0.9619999999995343,0.3569999998435378,0.8669999999999902
$GPLLQ,03-12-2022,-0.9619999999995343,0.35500000044703484,0.8720000000000141
$GPLLQ,03-12-2022,-0.9609999999956926,0.3439999995753169,0.8720000000000141
$GPLLQ,03-12-2022,-0.9579999999987194,0.3470000000670552,0.875
$GPLLQ,11-04-2022,-0.9900000000052387,0.3260000003501773,0.8329999999999984
$GPLLQ,11-04-2022,-0.9879999999975553,0.3250000001862645,0.8309999999999889
$GPLLQ,11-04-2022,-0.9879999999975553,0.3260000003501773,0.8309999999999889
$GPLLQ,11-04-2022,-0.9919999999983702,0.32799999974668026,0.8290000000000077
$GPLLQ,12-04-2022,-0.9879999999975553,0.32799999974668026,0.8360000000000127
$GPLLQ,12-04-2022,-0.9860000000044238,0.32799999974668026,0.835000000000008
$GPLLQ,12-04-2022,-0.9940000000060536,0.33200000040233135,0.8400000000000034
$GPLLQ,12-04-2022,-0.989000000001397,0.3269999995827675,0.8379999999999939
$GPLLQ,12-04-2022,-0.9869999999937136,0.32899999991059303,0.8290000000000077
$GPLLQ,12-04-2022,-0.9919999999983702,0.33200000040233135,0.8360000000000127
$GPLLQ,12-04-2022,-0.9850000000005821,0.3310000002384186,0.820999999999998
$GPLLQ,12-04-2022,-0.9860000000044238,0.32400000002235174,0.8120000000000118
